year,unemployment_insurance_fund_id,unemployment_insurance_fund ,gender,age_range_year,days,amount_sek
2004,44,Pappersindustriarbetarnas,men,25-29,23708.5,15261596
2004,44,Pappersindustriarbetarnas,women,25-29,10352.5,6141084.5
2004,44,Pappersindustriarbetarnas,men,30-34,14764.5,9820791.5
2004,44,Pappersindustriarbetarnas,women,30-34,9333.5,5808804.5
2004,44,Pappersindustriarbetarnas,men,35-39,16335,10954935.5
2004,44,Pappersindustriarbetarnas,women,35-39,10813,6779881.5
2004,44,Pappersindustriarbetarnas,men,40-44,13255,8876833
2004,44,Pappersindustriarbetarnas,women,40-44,6968,4311123
2004,44,Pappersindustriarbetarnas,men,45-49,10041,6586560
2004,44,Pappersindustriarbetarnas,women,45-49,4211.5,2582974.5
2004,44,Pappersindustriarbetarnas,men,50-54,10158.5,6816374
2004,44,Pappersindustriarbetarnas,women,50-54,2910,1744481
2004,44,Pappersindustriarbetarnas,men,55-59,11672.5,7694326.5
2004,44,Pappersindustriarbetarnas,women,55-59,4107,2622195.5
2004,44,Pappersindustriarbetarnas,men,60+,14040.5,9400530.5
2004,44,Pappersindustriarbetarnas,women,60+,4564,2569612
2004,47,Fastighets,men,-24,26449,13256461
2004,47,Fastighets,women,-24,34350,15495290
2004,47,Fastighets,men,25-29,56696.5,31603633
2004,47,Fastighets,women,25-29,73414.5,36108047
2004,47,Fastighets,men,30-34,66791.5,38867272.5
2004,47,Fastighets,women,30-34,90907,47904835
2004,47,Fastighets,men,35-39,70595.5,41785807
2004,47,Fastighets,women,35-39,84629,44590911.5
2004,47,Fastighets,men,40-44,65492.5,38199883.5
2004,47,Fastighets,women,40-44,61140,32087512
2004,47,Fastighets,men,45-49,53757,31936136
2004,47,Fastighets,women,45-49,42256.5,21736677.5
2004,47,Fastighets,men,50-54,46919,27475152
2004,47,Fastighets,women,50-54,32886.5,16016128
2004,47,Fastighets,men,55-59,42649,26161789
2004,47,Fastighets,women,55-59,26509.5,13497197.5
2004,47,Fastighets,men,60+,34431,21133079.5
2004,47,Fastighets,women,60+,25416,12605261.5
2004,51,Kommunalarbetarnas,men,-24,209844.5,101924380.5
2004,51,Kommunalarbetarnas,women,-24,686406,311761384
2004,51,Kommunalarbetarnas,men,25-29,296699,162266777
2004,51,Kommunalarbetarnas,women,25-29,906537.5,459484947.5
2004,51,Kommunalarbetarnas,men,30-34,303478.5,174064797.5
2004,51,Kommunalarbetarnas,women,30-34,1059387.5,577170174
2004,51,Kommunalarbetarnas,men,35-39,307489.5,180840036
2004,51,Kommunalarbetarnas,women,35-39,985334,547977625.5
2004,51,Kommunalarbetarnas,men,40-44,279208,164270942.5
2004,51,Kommunalarbetarnas,women,40-44,796382.5,439183139
2004,51,Kommunalarbetarnas,men,45-49,243838,142517768
2004,51,Kommunalarbetarnas,women,45-49,585697,323706823
2004,51,Kommunalarbetarnas,men,50-54,196511,115432905.5
2004,51,Kommunalarbetarnas,women,50-54,449131.5,248267750.5
2004,51,Kommunalarbetarnas,men,55-59,161210,95613019
2004,51,Kommunalarbetarnas,women,55-59,358325,196149347
2004,51,Kommunalarbetarnas,men,60+,134074.5,76799775
2004,51,Kommunalarbetarnas,women,60+,321413,166798870
2004,52,Journalisternas,men,-24,1861.5,887245
2004,52,Journalisternas,women,-24,3201,1631680
2004,52,Journalisternas,men,25-29,13084.5,7674751
2004,52,Journalisternas,women,25-29,20596,12052198.5
2004,52,Journalisternas,men,30-34,17901,11920238
2004,52,Journalisternas,women,30-34,24060.5,15567101.5
2004,52,Journalisternas,men,35-39,10349.5,6814878.5
2004,52,Journalisternas,women,35-39,16576,10921607
2004,52,Journalisternas,men,40-44,9219.5,6149936
2004,52,Journalisternas,women,40-44,12066.5,7986070
2004,52,Journalisternas,men,45-49,5348.5,3630203
2004,52,Journalisternas,women,45-49,8589.5,5594459.5
2004,52,Journalisternas,men,50-54,5977.5,3746432.5
2004,52,Journalisternas,women,50-54,6110.5,4027422.5
2004,52,Journalisternas,men,55-59,7457,4870239.5
2004,52,Journalisternas,women,55-59,5881,3928022.5
2004,52,Journalisternas,men,60+,6081,3980518.5
2004,52,Journalisternas,women,60+,4486.5,2901116
2004,53,Vision,men,-24,8741,4302443.5
2004,53,Vision,women,-24,22704.5,10969476
2004,53,Vision,men,25-29,30907,17681633.5
2004,53,Vision,women,25-29,66722,36388439
2004,53,Vision,men,30-34,43566,26475682
2004,53,Vision,women,30-34,99282.5,57173131.5
2004,53,Vision,men,35-39,43254.5,27303713
2004,53,Vision,women,35-39,122976,72705271
2004,53,Vision,men,40-44,48736.5,30169227
2004,53,Vision,women,40-44,126635,74671750
2004,53,Vision,men,45-49,48324,30349953
2004,53,Vision,women,45-49,109943,66401254.5
2004,53,Vision,men,50-54,46467.5,29142835.5
2004,53,Vision,women,50-54,110418,66108894.5
2004,53,Vision,men,55-59,48845.5,31225300
2004,53,Vision,women,55-59,115300,68970680.5
2004,53,Vision,men,60+,48765.5,31747293
2004,53,Vision,women,60+,130871.5,74583522.5
2004,55,Akademikernas,men,-24,7017.5,3141214.5
2004,55,Akademikernas,women,-24,14544.5,6478089.5
2004,55,Akademikernas,men,25-29,186624,108680614.5
2004,55,Akademikernas,women,25-29,261843,149269934
2004,55,Akademikernas,men,30-34,327836.5,216638971
2004,55,Akademikernas,women,30-34,367667,237928530
2004,55,Akademikernas,men,35-39,287308.5,193980269
2004,55,Akademikernas,women,35-39,299541.5,196828579
2004,55,Akademikernas,men,40-44,250034,169772718
2004,55,Akademikernas,women,40-44,225735.5,147297741.5
2004,55,Akademikernas,men,45-49,204942,138814093.5
2004,55,Akademikernas,women,45-49,161362,105572095.5
2004,55,Akademikernas,men,50-54,178841,120013834.5
2004,55,Akademikernas,women,50-54,114813,75763787.5
2004,55,Akademikernas,men,55-59,181591.5,122590669
2004,55,Akademikernas,women,55-59,101962,66552757
2004,55,Akademikernas,men,60+,132001,88245846
2004,55,Akademikernas,women,60+,91364.5,57772187.5
2004,56,Småföretagarnas,men,-24,13694,6481657.5
2004,56,Småföretagarnas,women,-24,7715,3180195
2004,56,Småföretagarnas,men,25-29,46339.5,24241519
2004,56,Småföretagarnas,women,25-29,35122.5,15519395.5
2004,56,Småföretagarnas,men,30-34,82044.5,42065986.5
2004,56,Småföretagarnas,women,30-34,62531.5,30200280.5
2004,56,Småföretagarnas,men,35-39,116687,61353961
2004,56,Småföretagarnas,women,35-39,75732.5,37523694
2004,56,Småföretagarnas,men,40-44,123861,64786858.5
2004,56,Småföretagarnas,women,40-44,71181,35855473
2004,56,Småföretagarnas,men,45-49,105922.5,56545765.5
2004,56,Småföretagarnas,women,45-49,58925,29092644.5
2004,56,Småföretagarnas,men,50-54,113711.5,62915318.5
2004,56,Småföretagarnas,women,50-54,66384,34267957.5
2004,56,Småföretagarnas,men,55-59,148645.5,85408118
2004,56,Småföretagarnas,women,55-59,84109,43244318
2004,56,Småföretagarnas,men,60+,201404.5,118632154.5
2004,56,Småföretagarnas,women,60+,97389,49786431.5
2004,62,Sekos,men,-24,99997.5,54788755.5
2004,62,Sekos,women,-24,46460,23092096.5
2004,62,Sekos,men,25-29,146248,90359317
2004,62,Sekos,women,25-29,81834.5,45880088.5
2004,62,Sekos,men,30-34,123467.5,79831804
2004,62,Sekos,women,30-34,75377,44081713
2004,62,Sekos,men,35-39,140393.5,92605004
2004,62,Sekos,women,35-39,98396.5,60523923.5
2004,62,Sekos,men,40-44,129188.5,85606027
2004,62,Sekos,women,40-44,86526,53146185.5
2004,62,Sekos,men,45-49,133757.5,89427240.5
2004,62,Sekos,women,45-49,65970,40600910
2004,62,Sekos,men,50-54,121849,80953964.5
2004,62,Sekos,women,50-54,60991.5,37394959.5
2004,62,Sekos,men,55-59,142429,96037187
2004,62,Sekos,women,55-59,68598,40887323
2004,62,Sekos,men,60+,110339,72308881
2004,62,Sekos,women,60+,55900,31192111
2004,65,STs,men,-24,14354,7586371
2004,65,STs,women,-24,12418,5979698.5
2004,65,STs,men,25-29,21820.5,13057575
2004,65,STs,women,25-29,34893,19855122
2004,65,STs,men,30-34,29519,18570187.5
2004,65,STs,women,30-34,59709.5,36178129.5
2004,65,STs,men,35-39,38499,24815363.5
2004,65,STs,women,35-39,75585.5,46297157.5
2004,65,STs,men,40-44,33257.5,21136267.5
2004,65,STs,women,40-44,77865.5,47342937.5
2004,65,STs,men,45-49,36592.5,23501722
2004,65,STs,women,45-49,79848.5,49230046.5
2004,65,STs,men,50-54,35412,22967042.5
2004,65,STs,women,50-54,85652.5,52370614
2004,65,STs,men,55-59,35667.5,22887808.5
2004,65,STs,women,55-59,110254.5,67692758.5
2004,65,STs,men,60+,29724.5,18956675.5
2004,65,STs,women,60+,108045,61186139.5
2004,67,IF Metalls,men,-24,531040.5,307314665.5
2004,67,IF Metalls,women,-24,142674.5,80260683.5
2004,67,IF Metalls,men,25-29,725865.5,460482514.5
2004,67,IF Metalls,women,25-29,225179,136187922.5
2004,67,IF Metalls,men,30-34,638775,415657548
2004,67,IF Metalls,women,30-34,277643,171531159.5
2004,67,IF Metalls,men,35-39,601357,391636003
2004,67,IF Metalls,women,35-39,324345.5,201092957
2004,67,IF Metalls,men,40-44,509355,330708900.5
2004,67,IF Metalls,women,40-44,245808,151003367
2004,67,IF Metalls,men,45-49,413113,268613428
2004,67,IF Metalls,women,45-49,177052.5,108390153.5
2004,67,IF Metalls,men,50-54,341840,222391634.5
2004,67,IF Metalls,women,50-54,140165,85750811
2004,67,IF Metalls,men,55-59,331999,216174324.5
2004,67,IF Metalls,women,55-59,137726.5,81475131.5
2004,67,IF Metalls,men,60+,438720,283220703.5
2004,67,IF Metalls,women,60+,163300.5,93274815.5
2004,68,Lärarnas,men,-24,6888,3514969.5
2004,68,Lärarnas,women,-24,13960.5,6428289.5
2004,68,Lärarnas,men,25-29,26093,14828775.5
2004,68,Lärarnas,women,25-29,78518.5,44848394.4
2004,68,Lärarnas,men,30-34,36368,22697268.5
2004,68,Lärarnas,women,30-34,107981.5,65269147
2004,68,Lärarnas,men,35-39,34046.5,21591121
2004,68,Lärarnas,women,35-39,99811.5,60201146.5
2004,68,Lärarnas,men,40-44,33272.5,21506529
2004,68,Lärarnas,women,40-44,95124.5,57652267
2004,68,Lärarnas,men,45-49,37178.5,23802111
2004,68,Lärarnas,women,45-49,88756.5,53647790.5
2004,68,Lärarnas,men,50-54,46832.5,30400467
2004,68,Lärarnas,women,50-54,76863,47548845
2004,68,Lärarnas,men,55-59,39334.5,25408958
2004,68,Lärarnas,women,55-59,76050,47069977
2004,68,Lärarnas,men,60+,39290.5,25722378
2004,68,Lärarnas,women,60+,64851,40536505
2004,69,Alfa,men,-24,1188069.5,391222176
2004,69,Alfa,women,-24,1074761.5,343621589.5
2004,69,Alfa,men,25-29,831649,305005838.5
2004,69,Alfa,women,25-29,648440.5,231269614
2004,69,Alfa,men,30-34,398988,155403561
2004,69,Alfa,women,30-34,284113,106637133.5
2004,69,Alfa,men,35-39,257975.5,103427256
2004,69,Alfa,women,35-39,185997.5,69911687
2004,69,Alfa,men,40-44,233457,93288598.5
2004,69,Alfa,women,40-44,149440.5,53413369
2004,69,Alfa,men,45-49,189320,75127539.5
2004,69,Alfa,women,45-49,117440.5,43070853.5
2004,69,Alfa,men,50-54,159386,64225391.5
2004,69,Alfa,women,50-54,92044.5,33156506.5
2004,69,Alfa,men,55-59,141146.5,58351696
2004,69,Alfa,women,55-59,73795.5,28392764.5
2004,69,Alfa,men,60+,104625.5,43233536.5
2004,69,Alfa,women,60+,57826.5,21779094
2004,70,Finans- och Försäkringsbranschens,men,-24,3333.5,1827285
2004,70,Finans- och Försäkringsbranschens,women,-24,7694,4043241.5
2004,70,Finans- och Försäkringsbranschens,men,25-29,14256,8954873
2004,70,Finans- och Försäkringsbranschens,women,25-29,20664,11871766.5
2004,70,Finans- och Försäkringsbranschens,men,30-34,12903.5,8401649
2004,70,Finans- och Försäkringsbranschens,women,30-34,22176,13477905
2004,70,Finans- och Försäkringsbranschens,men,35-39,15371.5,10215723.5
2004,70,Finans- och Försäkringsbranschens,women,35-39,21390.5,13460581.5
2004,70,Finans- och Försäkringsbranschens,men,40-44,13065.5,8756558
2004,70,Finans- och Försäkringsbranschens,women,40-44,18055.5,11247035
2004,70,Finans- och Försäkringsbranschens,men,45-49,9432.5,6329712.5
2004,70,Finans- och Försäkringsbranschens,women,45-49,13654.5,8775120.5
2004,70,Finans- och Försäkringsbranschens,men,50-54,10108,6904831
2004,70,Finans- och Försäkringsbranschens,women,50-54,17940,11248916.5
2004,70,Finans- och Försäkringsbranschens,men,55-59,13728.5,9404638
2004,70,Finans- och Försäkringsbranschens,women,55-59,30970,18633104
2004,70,Finans- och Försäkringsbranschens,men,60+,10356.5,6285802
2004,70,Finans- och Försäkringsbranschens,women,60+,26803.5,13655797
2005,4,Handelsanställdas,men,-24,155298.5,80816945.5
2005,4,Handelsanställdas,women,-24,294764,139304953
2005,4,Handelsanställdas,men,25-29,262249.5,157479447
2005,4,Handelsanställdas,women,25-29,417466.5,229859253.5
2005,4,Handelsanställdas,men,30-34,207237,128663528.5
2005,4,Handelsanställdas,women,30-34,435142,253081166.5
2005,4,Handelsanställdas,men,35-39,169886.5,105722403
2005,4,Handelsanställdas,women,35-39,330921,194301013.5
2005,4,Handelsanställdas,men,40-44,149417.5,93204796.5
2005,4,Handelsanställdas,women,40-44,237847,140369576.5
2005,4,Handelsanställdas,men,45-49,112138,69217751
2005,4,Handelsanställdas,women,45-49,155243.5,90049174
2005,4,Handelsanställdas,men,50-54,89987,55894986.5
2005,4,Handelsanställdas,women,50-54,143956,81912561
2005,4,Handelsanställdas,men,55-59,85535,53179795.5
2005,4,Handelsanställdas,women,55-59,174978.5,99012225
2005,4,Handelsanställdas,men,60+,90233,57220603
2005,4,Handelsanställdas,women,60+,292329,161765810.5
2005,6,GS,men,-24,71259.5,40445919.5
2005,6,GS,women,-24,15163.5,7926883
2005,6,GS,men,25-29,98303,62640437.5
2005,6,GS,women,25-29,32512.5,20268499
2005,6,GS,men,30-34,102122,66942938.5
2005,6,GS,women,30-34,46403,29321377.5
2005,6,GS,men,35-39,93744.5,61814921.5
2005,6,GS,women,35-39,54917,34541641.5
2005,6,GS,men,40-44,103604,67608131.5
2005,6,GS,women,40-44,51184,32677912.5
2005,6,GS,men,45-49,92433,60634978
2005,6,GS,women,45-49,35823.5,22316461
2005,6,GS,men,50-54,97375,64185505
2005,6,GS,women,50-54,29797,18805589.5
2005,6,GS,men,55-59,114959.5,75509352.5
2005,6,GS,women,55-59,36305.5,22256216.5
2005,6,GS,men,60+,163684,108193708
2005,6,GS,women,60+,47033.5,28974536
2005,10,Livsmedelsarbetarnas,men,-24,81833.5,47761144.5
2005,10,Livsmedelsarbetarnas,women,-24,52461,28610007.5
2005,10,Livsmedelsarbetarnas,men,25-29,119503,74798656
2005,10,Livsmedelsarbetarnas,women,25-29,72737,43391714
2005,10,Livsmedelsarbetarnas,men,30-34,85984.5,55328238.5
2005,10,Livsmedelsarbetarnas,women,30-34,67329,41836631.5
2005,10,Livsmedelsarbetarnas,men,35-39,70376,45433738
2005,10,Livsmedelsarbetarnas,women,35-39,69021.5,42404822
2005,10,Livsmedelsarbetarnas,men,40-44,60671,39482439
2005,10,Livsmedelsarbetarnas,women,40-44,46124.5,27973111
2005,10,Livsmedelsarbetarnas,men,45-49,46627.5,30278932
2005,10,Livsmedelsarbetarnas,women,45-49,29486,18032396.5
2005,10,Livsmedelsarbetarnas,men,50-54,32990.5,21224627.5
2005,10,Livsmedelsarbetarnas,women,50-54,22532.5,13654525.5
2005,10,Livsmedelsarbetarnas,men,55-59,30170.5,19636135.5
2005,10,Livsmedelsarbetarnas,women,55-59,17024.5,9840256
2005,10,Livsmedelsarbetarnas,men,60+,43480.5,28078125.5
2005,10,Livsmedelsarbetarnas,women,60+,19043.5,10964788
2005,14,Unionens,men,-24,118780.5,61418733.5
2005,14,Unionens,women,-24,143232.5,70302208
2005,14,Unionens,men,25-29,370783.5,229079631
2005,14,Unionens,women,25-29,456265,269083237
2005,14,Unionens,men,30-34,506940,331119934.5
2005,14,Unionens,women,30-34,706042.5,446717210.5
2005,14,Unionens,men,35-39,463233,307268348
2005,14,Unionens,women,35-39,751899.5,478545880
2005,14,Unionens,men,40-44,448533.5,296346246.5
2005,14,Unionens,women,40-44,662791.5,421441727.5
2005,14,Unionens,men,45-49,388500.5,256291048.5
2005,14,Unionens,women,45-49,486207.5,306584389
2005,14,Unionens,men,50-54,387162,257050821.5
2005,14,Unionens,women,50-54,482092.5,302780260
2005,14,Unionens,men,55-59,529616,351199060.5
2005,14,Unionens,women,55-59,614153.5,387002629.5
2005,14,Unionens,men,60+,782276.5,521853711.5
2005,14,Unionens,women,60+,811293,503711478.5
2005,19,Transportarbetarnas,men,-24,106468,61508752
2005,19,Transportarbetarnas,women,-24,32753,17559845.5
2005,19,Transportarbetarnas,men,25-29,171835.5,108410570.5
2005,19,Transportarbetarnas,women,25-29,58982.5,35293079.5
2005,19,Transportarbetarnas,men,30-34,151904.5,99040356.5
2005,19,Transportarbetarnas,women,30-34,52959,33217681.5
2005,19,Transportarbetarnas,men,35-39,144903,95298270.5
2005,19,Transportarbetarnas,women,35-39,51391,32592370.5
2005,19,Transportarbetarnas,men,40-44,156393,102883062
2005,19,Transportarbetarnas,women,40-44,36752,23040575.5
2005,19,Transportarbetarnas,men,45-49,124560.5,81379706.5
2005,19,Transportarbetarnas,women,45-49,23840,14856114.5
2005,19,Transportarbetarnas,men,50-54,107128,70311295.5
2005,19,Transportarbetarnas,women,50-54,17981,11197715
2005,19,Transportarbetarnas,men,55-59,101332.5,67108632.5
2005,19,Transportarbetarnas,women,55-59,14402,8895820
2005,19,Transportarbetarnas,men,60+,105884,70067114.5
2005,19,Transportarbetarnas,women,60+,15308.5,9522025.5
2005,22,Hotell- och Restauranganställdas,men,-24,100844,50421701
2005,22,Hotell- och Restauranganställdas,women,-24,218390.5,101869918
2005,22,Hotell- och Restauranganställdas,men,25-29,166716.5,92870727.5
2005,22,Hotell- och Restauranganställdas,women,25-29,281576,150479728
2005,22,Hotell- och Restauranganställdas,men,30-34,157702,90273529.5
2005,22,Hotell- och Restauranganställdas,women,30-34,263911,151011643
2005,22,Hotell- och Restauranganställdas,men,35-39,132065.5,75746069.5
2005,22,Hotell- och Restauranganställdas,women,35-39,205989.5,119441269.5
2005,22,Hotell- och Restauranganställdas,men,40-44,104584,60313917
2005,22,Hotell- och Restauranganställdas,women,40-44,142657,81563799.5
2005,22,Hotell- och Restauranganställdas,men,45-49,69356,39242970
2005,22,Hotell- och Restauranganställdas,women,45-49,91979,52382130.5
2005,22,Hotell- och Restauranganställdas,men,50-54,49329,28152982.5
2005,22,Hotell- och Restauranganställdas,women,50-54,63261,35146688.5
2005,22,Hotell- och Restauranganställdas,men,55-59,33807,19802843.5
2005,22,Hotell- och Restauranganställdas,women,55-59,58059,32535607.5
2005,22,Hotell- och Restauranganställdas,men,60+,24605,14722714
2005,22,Hotell- och Restauranganställdas,women,60+,57015,32220172
2005,23,Säljarnas,men,-24,2348,1326603
2005,23,Säljarnas,women,-24,1477,676335
2005,23,Säljarnas,men,25-29,8096.5,4771584.5
2005,23,Säljarnas,women,25-29,2273,1427052
2005,23,Säljarnas,men,30-34,8027,5315372.5
2005,23,Säljarnas,women,30-34,4866.5,2976066
2005,23,Säljarnas,men,35-39,11319.5,7651852
2005,23,Säljarnas,women,35-39,4665,2861699.5
2005,23,Säljarnas,men,40-44,17963.5,11882200
2005,23,Säljarnas,women,40-44,5708.5,3721428
2005,23,Säljarnas,men,45-49,13953.5,9029058
2005,23,Säljarnas,women,45-49,4591.5,2899389.5
2005,23,Säljarnas,men,50-54,16241.5,10676085.5
2005,23,Säljarnas,women,50-54,3447,2066021.5
2005,23,Säljarnas,men,55-59,19811.5,12864389.5
2005,23,Säljarnas,women,55-59,2940.5,1904160
2005,23,Säljarnas,men,60+,28140.5,18153871.5
2005,23,Säljarnas,women,60+,4975,2839269
2005,26,Elektrikernas,men,-24,26823.5,15300244.5
2005,26,Elektrikernas,women,-24,537.5,293255
2005,26,Elektrikernas,men,25-29,28925.5,19175011
2005,26,Elektrikernas,women,25-29,85.5,55874
2005,26,Elektrikernas,men,30-34,23507,15763036
2005,26,Elektrikernas,women,30-34,675.5,428176.5
2005,26,Elektrikernas,men,35-39,24586,16542398.5
2005,26,Elektrikernas,women,35-39,969,606108
2005,26,Elektrikernas,men,40-44,20370,13699180
2005,26,Elektrikernas,women,40-44,826.5,465676
2005,26,Elektrikernas,men,45-49,15718.5,10504400.5
2005,26,Elektrikernas,women,45-49,84.5,43325
2005,26,Elektrikernas,men,50-54,17048.5,11546973
2005,26,Elektrikernas,women,50-54,277,197606
2005,26,Elektrikernas,men,55-59,18012.5,12081104.5
2005,26,Elektrikernas,women,55-59,435.5,229932.5
2005,26,Elektrikernas,men,60+,12969,8603700.5
2005,26,Elektrikernas,women,60+,577.5,256650
2005,27,Ledarnas,men,-24,583,340209
2005,27,Ledarnas,women,-24,749,389633
2005,27,Ledarnas,men,25-29,6543.5,4196319.5
2005,27,Ledarnas,women,25-29,3656,2354672.5
2005,27,Ledarnas,men,30-34,15408,10357336.5
2005,27,Ledarnas,women,30-34,8636.5,5916790
2005,27,Ledarnas,men,35-39,30193.5,20764859
2005,27,Ledarnas,women,35-39,15653,10508983
2005,27,Ledarnas,men,40-44,36381.5,24883955
2005,27,Ledarnas,women,40-44,17692.5,11989329.5
2005,27,Ledarnas,men,45-49,40145,27592780
2005,27,Ledarnas,women,45-49,15909,10643258
2005,27,Ledarnas,men,50-54,56398.5,38639199
2005,27,Ledarnas,women,50-54,13464.5,9127860
2005,27,Ledarnas,men,55-59,101581.5,69119860.5
2005,27,Ledarnas,women,55-59,13481,9034985.5
2005,27,Ledarnas,men,60+,207419,140871725
2005,27,Ledarnas,women,60+,18170.5,11912338.5
2005,36,Byggnadsarbetarnas,men,-24,219385.5,121733042.5
2005,36,Byggnadsarbetarnas,women,-24,4730.5,2325795
2005,36,Byggnadsarbetarnas,men,25-29,263021,172302530.5
2005,36,Byggnadsarbetarnas,women,25-29,5786,3594285.5
2005,36,Byggnadsarbetarnas,men,30-34,286975,193115048.5
2005,36,Byggnadsarbetarnas,women,30-34,7896,4980166
